# index, as_id, _pos
3674,3674,"array([-1.66734767,  0.79161363])"
3675,12093,"array([-0.83765025,  0.51211364])"
3676,3676,"array([-1.39929561,  0.39806875])"
3677,3677,"array([-1.68395433,  0.46855599])"
3678,9261,"array([-2.42854372,  0.77845805])"
3679,9262,"array([-2.69370968,  0.90262446])"
3680,3680,"array([-1.45861498,  0.69312169])"
3681,3681,"array([-1.33652607,  0.61033934])"
3682,13967,"array([-1.61727075,  0.63569518])"
3683,9264,"array([-1.56512017,  1.10997317])"
3684,9265,"array([-2.38434166,  0.90067654])"
3685,3685,"array([-1.22852136,  0.33742887])"
3686,3686,"array([-1.72903196,  1.27184708])"
3687,9266,"array([-2.60901983,  0.95853733])"
3688,9267,"array([-2.45638262,  0.90659822])"
3689,9268,"array([-2.49725931,  0.73509192])"
3690,9269,"array([-1.79949829,  1.12505309])"
3691,9270,"array([-2.25032984,  1.27257059])"
3692,9271,"array([-2.55544421,  1.12314151])"
3693,14287,"array([-1.74915987,  0.37830412])"
3694,9273,"array([-2.31633501,  1.17578777])"
3695,9274,"array([-2.47326256,  1.04783291])"
3696,9275,"array([-2.43194368,  1.03811828])"
3697,9276,"array([-2.63845086,  1.23037981])"
3698,9277,"array([-2.48765981,  1.2081582 ])"
3699,3699,"array([-1.90617182,  0.53066517])"
3700,3700,"array([-1.38268995,  0.54527698])"
3701,3701,"array([-1.92404356,  0.57003679])"
3702,9278,"array([-2.41604324,  0.74145897])"
3703,3703,"array([-1.5673942,  0.8232715])"
3704,3704,"array([-1.780001  ,  0.26249797])"
3705,9279,"array([-2.53132597,  0.52849887])"
3706,9280,"array([-2.52644774,  0.58612828])"
3707,3707,"array([-2.06250892,  0.93248854])"
3708,3708,"array([-1.7243604 ,  0.90075594])"
3709,12096,"array([-1.35458307,  0.8076672 ])"
3710,9282,"array([-2.66166274,  0.89471978])"
3711,9283,"array([-2.36157735,  0.94428076])"
3712,9284,"array([-2.68947323,  0.86917588])"
3713,9285,"array([-2.62457698,  0.67725468])"
3714,3714,"array([-1.33747735,  0.50523612])"
3715,12097,"array([-1.77065658,  0.62775415])"
3716,13969,"array([-1.84844874,  0.48944105])"
3717,9288,"array([-2.43428668,  0.863852  ])"
3718,3718,"array([-2.16230935,  0.91931467])"
3719,12099,"array([-1.72419493,  0.66124695])"
3720,3720,"array([-1.6926614 ,  1.03022266])"
3721,9290,"array([-2.33545109,  0.55226254])"
3722,12100,"array([-1.80247423,  0.47889716])"
3723,9292,"array([-1.77167303,  1.37362117])"
3724,9293,"array([-2.10649845,  1.38780036])"
3725,3725,"array([-0.73608193,  0.36824425])"
3726,12101,"array([-1.84314538,  1.12467906])"
3727,3727,"array([-2.01783413,  1.09128077])"
3728,3728,"array([-1.55832599,  0.65637596])"
3729,9295,"array([-2.54153638,  0.70313919])"
3730,9296,"array([-2.20504323,  1.16250716])"
3731,14182,"array([-1.78664908,  0.29512683])"
3732,9298,"array([-2.38184343,  0.81667884])"
3733,3733,"array([-1.78433118,  0.48968082])"
3734,3734,"array([-2.12631792,  1.17481309])"
3735,3735,"array([-1.95879496,  0.77582612])"
3736,9299,"array([-2.06431328,  1.2748206 ])"
3737,3737,"array([-1.78763462,  0.59575957])"
3738,9300,"array([-2.46636151,  0.92770523])"
3739,3739,"array([-1.24095042,  0.47329976])"
3740,12103,"array([-1.59619265,  0.42477225])"
3741,3741,"array([-1.77441249,  1.0981087 ])"
3742,3742,"array([-1.93122659,  0.73913248])"
3743,3743,"array([-2.01148471,  0.11751034])"
3744,9302,"array([-2.49454337,  0.77528407])"
3745,3745,"array([-1.6030527,  1.4771379])"
3746,3746,"array([-1.7240745 ,  0.29543716])"
3747,9303,"array([-2.72343848,  0.61877911])"
3748,3748,"array([-2.35228812,  1.11056501])"
3749,3749,"array([-1.47783671,  0.53619964])"
3750,9304,"array([-1.74794542,  1.27760408])"
3751,3751,"array([-1.61997892,  0.49303697])"
3752,14457,"array([-1.87098821,  1.68832477])"
3753,3753,"array([-1.95870997,  0.397097  ])"
3754,12105,"array([-2.01205515,  0.52862858])"
3755,12106,"array([-2.035857  ,  0.98729999])"
3756,3756,"array([-1.22163683,  0.36173352])"
3757,13972,"array([-1.46498977,  0.84975905])"
3758,3758,"array([-1.98043575,  1.48604397])"
3759,12108,"array([-1.9772641 ,  1.17919188])"
3760,9310,"array([-1.89744828,  1.02753625])"
3761,12109,"array([-2.15573455,  0.9969591 ])"
3762,3762,"array([-1.1927445 ,  0.87416634])"
3763,9312,"array([-2.37190193,  0.99298737])"
3764,3764,"array([-1.90298771,  0.37813822])"
3765,9313,"array([-2.56711516,  0.69512066])"
3766,3766,"array([-1.04472583,  0.88483483])"
3767,9314,"array([-2.33304667,  0.94526433])"
3768,3768,"array([-1.5328715 ,  0.97887205])"
3769,9315,"array([-2.10266314,  1.36223719])"
3770,3770,"array([-1.84136987,  0.46276233])"
3771,9316,"array([-2.61899707,  1.1408111 ])"
3772,9317,"array([-2.88025471,  1.30457217])"
3773,9318,"array([-2.06831905,  1.02666242])"
3774,12110,"array([-1.62513807,  1.280319  ])"
3775,9320,"array([-1.9484393,  0.9346613])"
3776,9321,"array([-2.52841442,  1.06110807])"
3777,9322,"array([-2.52905569,  1.10024023])"
3778,9323,"array([-2.39453379,  1.03074523])"
3779,9324,"array([-2.65473718,  1.03265903])"
3780,9325,"array([-2.38630273,  0.39627082])"
3781,12111,"array([-1.64791159,  0.488472  ])"
3782,12112,"array([-1.52524996,  0.44680277])"
3783,3783,"array([-1.71826892,  0.73011698])"
3784,3784,"array([-2.42335826,  1.06251535])"
3785,9328,"array([-2.50051314,  0.88862653])"
3786,3786,"array([-2.24806005,  1.13724604])"
3787,9329,"array([-1.3605178 ,  0.38294272])"
3788,13973,"array([-2.00967249,  0.67178712])"
3789,3789,"array([-1.73855261,  1.02904893])"
3790,3790,"array([-1.43298479,  0.90728894])"
3791,12114,"array([-1.71540858,  0.82252443])"
3792,9332,"array([-2.46759511,  0.95404656])"
3793,9333,"array([-2.59231556,  0.90477859])"
3794,3794,"array([-1.36735539,  0.15984584])"
3795,9334,"array([-1.6384816 ,  0.88085874])"
3796,3796,"array([-1.87467407,  0.64811615])"
3797,9335,"array([-1.87155232,  0.97162612])"
3798,9336,"array([-2.60754386,  0.3513644 ])"
3799,3799,"array([-1.46194405,  0.73630816])"
3800,12115,"array([-2.42489408,  0.44057671])"
3801,3801,"array([-1.5804724 ,  0.61319229])"
3802,9338,"array([-2.57965004,  0.46299182])"
3803,3803,"array([-1.50946829,  1.01064515])"
3804,12116,"array([-1.79127699,  0.70403087])"
3805,12117,"array([-1.8750954 ,  0.93164409])"
3806,12118,"array([-1.18579374,  0.25883952])"
3807,3807,"array([-2.02441357,  1.07500059])"
3808,9342,"array([-2.57739843,  0.56457958])"
3809,9343,"array([-2.27338216,  0.32944995])"
3810,3810,"array([-1.02534075,  0.19278339])"
3811,12119,"array([-2.01270669,  0.93293883])"
3812,3812,"array([-1.05718721,  0.82604777])"
3813,3813,"array([-2.33247277,  1.09065442])"
3814,3814,"array([-1.52169964,  0.34540139])"
3815,3815,"array([-1.89906607,  0.35302575])"
3816,3816,"array([-1.7669983 ,  0.59766429])"
3817,3817,"array([-2.16404793,  0.49141049])"
3818,9345,"array([-2.23996547,  0.30959713])"
3819,3819,"array([-2.04333356,  1.02236676])"
3820,3820,"array([-1.36126357,  0.7452172 ])"
3821,9346,"array([-2.31746817,  1.00646589])"
3822,12120,"array([-1.59794716,  0.64450569])"
3823,12121,"array([-1.26416379,  0.54519579])"
3824,12122,"array([-1.7725438 ,  0.67006382])"
3825,3825,"array([-2.34911421,  1.23012878])"
3826,9350,"array([-2.27708987,  1.80198971])"
3827,9351,"array([-2.26925779,  1.51550749])"
3828,3828,"array([-1.66006868,  0.45044476])"
3829,9352,"array([-2.12098449,  1.54258859])"
3830,3830,"array([-1.97566301,  0.84496822])"
3831,3831,"array([-1.93908106,  0.6979108 ])"
3832,9353,"array([-2.23597588,  1.64928283])"
3833,3833,"array([-1.66859764,  0.39139404])"
3834,9354,"array([-2.23570996,  1.54064235])"
3835,9355,"array([-1.99612381,  1.50857064])"
3836,9356,"array([-2.08843719,  1.54882731])"
3837,14184,"array([-1.57040457,  1.03600652])"
3838,3838,"array([-1.96324974,  1.08252453])"
3839,3839,"array([-1.84734671,  1.6167722 ])"
3840,3840,"array([-1.98515299,  0.9428016 ])"
3841,9358,"array([-2.14227966,  1.33311637])"
3842,9359,"array([-2.17419394,  1.23743899])"
3843,13975,"array([-2.0189691,  0.6795083])"
3844,12125,"array([-1.97621524,  0.68177774])"
3845,3845,"array([-1.94095941,  1.17486503])"
3846,3846,"array([-1.59411983,  0.47641841])"
3847,3847,"array([-1.69435175,  0.91604453])"
3848,3848,"array([-0.91210747,  0.55268444])"
3849,9362,"array([-2.00623885,  1.39572894])"
3850,3850,"array([-1.8864026 ,  0.67668509])"
3851,3851,"array([-1.9263891,  0.402686 ])"
3852,9363,"array([-2.27075981,  1.54032463])"
3853,9364,"array([-1.92259025,  1.38294822])"
3854,9365,"array([-1.98963353,  1.27539634])"
3855,3855,"array([-1.96048572,  0.85892118])"
3856,3856,"array([-1.52632436,  0.96584761])"
3857,3857,"array([-1.67485325,  0.45591282])"
3858,9366,"array([-2.25285556,  1.46046352])"
3859,9367,"array([-1.98249112,  1.57467116])"
3860,9368,"array([-2.20722203,  1.55165021])"
3861,9369,"array([-2.04290984,  1.29918424])"
3862,9370,"array([-2.35502729,  1.74503625])"
3863,9371,"array([-2.25202993,  1.61553317])"
3864,9372,"array([-2.30798774,  1.47641728])"
3865,12126,"array([-1.80706321,  0.69468909])"
3866,9374,"array([-2.08865941,  1.46810242])"
3867,12127,"array([-1.87465555,  0.95803885])"
3868,9376,"array([-2.23839879,  1.51257289])"
3869,12128,"array([-1.4017617 ,  0.95039099])"
3870,13976,"array([-1.94082535,  0.5890571 ])"
3871,14435,"array([-1.65933871, -0.00839877])"
3872,9380,"array([-2.34562439,  1.64163734])"
3873,12131,"array([-2.09824995,  0.77368657])"
3874,9382,"array([-2.55349306,  0.54544108])"
3875,12132,"array([-1.66895324,  0.8763017 ])"
3876,9384,"array([-2.62570075,  0.64625582])"
3877,12133,"array([-1.62468137,  0.46284839])"
3878,9386,"array([-2.10623943,  1.24030306])"
3879,9387,"array([-2.73148132,  0.84255605])"
3880,12134,"array([-1.28875832,  0.82179833])"
3881,12135,"array([-1.8705225 ,  1.64281593])"
3882,12136,"array([-2.02079691,  1.6592836 ])"
3883,12137,"array([-2.13667869,  0.79414177])"
3884,14290,"array([-1.41266094,  0.98195022])"
3885,12139,"array([-1.99682128,  0.44187645])"
3886,12140,"array([-2.05046994,  1.60762619])"
3887,9395,"array([-2.23395619,  0.9057913 ])"
3888,9396,"array([-2.72463497,  0.80864498])"
3889,14291,"array([-1.98220807,  0.18588888])"
3890,9398,"array([-2.43914184,  0.94712638])"
3891,12142,"array([-1.44181335,  0.78951098])"
3892,12143,"array([-1.50120931,  1.30410308])"
3893,12144,"array([-1.68051198,  1.00383073])"
3894,12145,"array([-1.30627341,  0.20812541])"
3895,12146,"array([-0.99970104,  0.36073699])"
3896,12147,"array([-1.46806824,  0.6445697 ])"
3897,12148,"array([-1.40213582, -0.01568296])"
3898,14188,"array([-1.80862638,  0.17466581])"
3899,3899,"array([-1.74047341,  0.26858393])"
3900,3900,"array([-1.69230206,  0.73574689])"
3901,14189,"array([-1.84134086,  0.22654712])"
3902,9408,"array([-2.52102049,  0.61440558])"
3903,9409,"array([-2.42573369,  1.55948286])"
3904,9410,"array([-1.94071721,  1.28635445])"
3905,3905,"array([-0.97290414,  0.3580697 ])"
3906,9411,"array([-1.86903444,  1.60281455])"
3907,9412,"array([-2.56903261,  0.66974818])"
3908,12151,"array([-2.02182153,  0.6156487 ])"
3909,12152,"array([-1.7152209 ,  0.77866921])"
3910,9415,"array([-2.36984688,  0.9237064 ])"
3911,9416,"array([-2.25951951,  1.06017882])"
3912,3912,"array([-1.31726044,  0.51965448])"
3913,12153,"array([-1.22413302,  0.51502969])"
3914,3914,"array([-1.62962518,  0.80753657])"
3915,9418,"array([-1.98985537,  0.8184288 ])"
3916,3916,"array([-0.69256524,  0.08233121])"
3917,3917,"array([-1.19681292,  1.5790308 ])"
3918,9419,"array([-1.70298338,  1.41977572])"
3919,9420,"array([-2.13658457,  1.3958929 ])"
3920,9421,"array([-2.55929824,  0.79182197])"
3921,13982,"array([-2.29491339,  0.68079312])"
3922,13312,"array([-1.56272972,  0.63066061])"
3923,9424,"array([-2.45747087,  0.83906014])"
3924,9425,"array([-1.62852986,  1.18332805])"
3925,3925,"array([-1.96766319,  1.28571127])"
3926,9426,"array([-2.62227045,  0.70567009])"
3927,9427,"array([-2.42067662,  0.6643033 ])"
3928,9428,"array([-2.39837341,  0.64653045])"
3929,9429,"array([-2.35227943,  0.75316704])"
3930,9430,"array([-1.37386592,  0.98340927])"
3931,3931,"array([-1.77313818,  0.74073015])"
3932,3932,"array([-1.58244236,  0.85009596])"
3933,3933,"array([-1.77262492,  1.18908988])"
3934,9431,"array([-2.52624504,  0.42369784])"
3935,3935,"array([-1.43552303,  0.02778614])"
3936,9432,"array([-2.56054514,  0.40439729])"
3937,9433,"array([-2.58473167,  0.42509167])"
3938,9434,"array([-1.7612477 ,  1.41576351])"
3939,9435,"array([-2.16620214,  1.21670856])"
3940,9436,"array([-2.5543383,  0.4385056])"
3941,12156,"array([-1.55225288,  0.61250297])"
3942,9438,"array([-2.54901274,  0.60005617])"
3943,12157,"array([-1.44019057,  0.2245661 ])"
3944,9440,"array([-2.21096558,  1.36753343])"
3945,9441,"array([-2.08571409,  1.16060586])"
3946,3946,"array([-1.73868004,  1.18319057])"
3947,9442,"array([-2.10192605,  1.14047443])"
3948,9443,"array([-2.30528617,  0.65676037])"
3949,9444,"array([-2.1640196,  1.3946347])"
3950,3950,"array([-1.91692399,  1.02880912])"
3951,3951,"array([-1.48721833,  0.69768317])"
3952,12158,"array([-1.82770202,  1.27179084])"
3953,9446,"array([-2.35485351,  0.77854646])"
3954,9447,"array([-2.50435252,  0.54152078])"
3955,3955,"array([-1.44457944,  0.93531583])"
3956,3956,"array([-2.34272193,  0.32028747])"
3957,3957,"array([-1.47145626,  0.94407466])"
3958,9448,"array([-2.07833431,  1.13982359])"
3959,12159,"array([-1.60782449,  0.28290054])"
3960,9450,"array([-2.34650054,  1.00205049])"
3961,9451,"array([-2.22177274,  1.12164664])"
3962,9452,"array([-2.37932416,  1.07082391])"
3963,12160,"array([-1.91475247,  0.77490665])"
3964,9454,"array([-2.6553597 ,  1.26265017])"
3965,9455,"array([-2.48714874,  1.02519154])"
3966,9456,"array([-2.38761432,  1.16440156])"
3967,3967,"array([-1.86568531,  0.91475526])"
3968,3968,"array([-0.98589406,  0.30251978])"
3969,9457,"array([-2.20217821,  1.26111767])"
3970,9458,"array([-2.26120669,  1.11505992])"
3971,9459,"array([-2.45950506,  1.02110728])"
3972,9460,"array([-2.45059185,  0.70052326])"
3973,9461,"array([-2.37909918,  0.73821766])"
3974,9462,"array([-2.51223021,  0.85975849])"
3975,9463,"array([-2.4937084 ,  0.95914998])"
3976,3976,"array([-2.01705017,  1.15337718])"
3977,13313,"array([-2.02084387,  0.3633291 ])"
3978,9465,"array([-2.59186096,  0.85476344])"
3979,13983,"array([-1.56875792,  1.05129656])"
3980,12163,"array([-1.39957172,  0.44344682])"
3981,9468,"array([-2.40365219,  1.43154675])"
3982,9469,"array([-2.24550511,  0.33892417])"
3983,9470,"array([-2.61163246,  0.48187267])"
3984,9471,"array([-1.39079818,  0.98051403])"
3985,9472,"array([-2.36310545,  1.08985293])"
3986,12164,"array([-1.66840342,  0.95892541])"
3987,9474,"array([-1.82612258,  1.25410228])"
3988,9475,"array([-1.87689989,  1.46755705])"
3989,9476,"array([-2.53911993,  0.77757513])"
3990,9477,"array([-2.57469042,  0.59087966])"
3991,9478,"array([-1.61559219,  1.50866404])"
3992,12165,"array([-2.084199  ,  0.35296594])"
3993,9480,"array([-2.52271163,  0.64094071])"
3994,3994,"array([-1.4985749 ,  0.73436325])"
3995,9481,"array([-2.51077905,  0.79555478])"
3996,3996,"array([-1.79962016,  0.91304348])"
3997,9482,"array([-2.59445844,  0.60667391])"
3998,3998,"array([-1.8869231 ,  0.46299168])"
3999,3999,"array([-1.26325109,  0.33841787])"
4000,4000,"array([-1.54403076,  1.29202924])"
4001,13315,"array([-1.30954482,  0.57334651])"
4002,9484,"array([-2.60329059,  0.58213665])"
4003,4003,"array([-1.39886237,  1.15147287])"
4004,13316,"array([-1.89760888,  1.7788916 ])"
4005,4005,"array([-1.51901621,  1.08466229])"
4006,4006,"array([-1.74138744,  0.8412312 ])"
4007,9486,"array([-1.78557113,  1.34965467])"
4008,9487,"array([-2.25342528,  1.20176949])"
4009,9488,"array([-2.34949555,  1.1584129 ])"
4010,4010,"array([-1.74530926,  0.71590282])"
4011,9489,"array([-2.4236128 ,  1.08586681])"
4012,9490,"array([-2.50024869,  1.15626849])"
4013,9491,"array([-2.34282363,  0.92585337])"
4014,9492,"array([-2.38325862,  1.21659931])"
4015,9493,"array([-2.3422374 ,  1.19444368])"
4016,9494,"array([-2.44444538,  1.10242631])"
4017,4017,"array([-1.03221601,  0.63171656])"
4018,9495,"array([-2.50893053,  0.39279388])"
4019,9496,"array([-2.40055411,  0.86272423])"
4020,9497,"array([-1.99224873,  1.42020931])"
4021,9498,"array([-1.43131914,  1.17612859])"
4022,9499,"array([-2.20704454,  1.04159264])"
4023,9500,"array([-2.38983506,  0.67678832])"
4024,9501,"array([-2.47400708,  0.7831039 ])"
4025,9502,"array([-2.29886649,  1.39762303])"
4026,9503,"array([-2.26763166,  0.36173149])"
4027,9504,"array([-2.23789894,  1.36945253])"
4028,9505,"array([-2.08843251,  1.10881572])"
4029,9506,"array([-2.12238784,  1.70284408])"
4030,9507,"array([-2.71245615,  0.77808184])"
4031,14292,"array([-1.38528213,  0.94907805])"
4032,9509,"array([-2.57121229,  0.61882468])"
4033,12169,"array([-1.37619679,  0.36014558])"
4034,9511,"array([-2.53804182,  0.38309419])"
4035,9512,"array([-1.60526096,  1.04429851])"
4036,9513,"array([-2.32970855,  1.40042707])"
4037,13985,"array([-1.6943303 ,  1.21220037])"
4038,9515,"array([-2.01443945,  1.46098216])"
4039,4039,"array([-1.80566621,  0.66591384])"
4040,13319,"array([-1.03222805,  0.70335182])"
4041,9517,"array([-2.34420085,  0.85298027])"
4042,9518,"array([-2.43404458,  0.71695605])"
4043,4043,"array([-1.64282155,  0.40461057])"
4044,13320,"array([-2.10145407,  1.61358754])"
4045,4045,"array([-1.977785  ,  0.76537331])"
4046,9520,"array([-2.53875824,  1.53205076])"
4047,9521,"array([-2.53530167,  1.21461821])"
4048,9522,"array([-2.35936248,  1.20486346])"
4049,12173,"array([-1.59855044,  0.07316027])"
4050,9524,"array([-2.3130333 ,  1.06091652])"
4051,9525,"array([-2.32519939,  1.20766081])"
4052,9526,"array([-2.33936911,  1.17391346])"
4053,9527,"array([-2.39339086,  1.27277803])"
4054,9528,"array([-2.41359443,  1.24276403])"
4055,9529,"array([-2.32477102,  1.15006002])"
4056,9530,"array([-2.52531104,  1.23881063])"
4057,4057,"array([-1.34993727,  0.4550981 ])"
4058,4058,"array([-2.25494441,  1.41885255])"
4059,9531,"array([-2.22403092,  1.27969838])"
4060,9532,"array([-2.33121379,  1.12648251])"
4061,13321,"array([-1.88976423,  0.48442381])"
4062,9534,"array([-1.5893178 ,  1.22190374])"
4063,13322,"array([-1.67699083,  0.6164846 ])"
4064,9536,"array([-2.19913643,  1.20775657])"
4065,13323,"array([-1.53778481,  0.67513201])"
4066,13986,"array([-1.49625473,  0.49835722])"
4067,12178,"array([-1.6309479 ,  0.81971658])"
4068,9540,"array([-2.47953527,  0.82641673])"
4069,12179,"array([-1.79931516,  0.75774448])"
4070,12180,"array([-1.54177546,  0.78217677])"
4071,9543,"array([-2.34953301,  0.80802914])"
4072,9544,"array([-2.4893695 ,  0.80642758])"
4073,12181,"array([-1.70082612,  0.33133015])"
4074,13987,"array([-1.46995945,  1.28995221])"
4075,9547,"array([-2.44796728,  0.78790513])"
4076,9548,"array([-1.5117958 ,  0.74196319])"
4077,13326,"array([-1.41082313,  0.56725492])"
