# index, label, _pos
9964,34475,"array([0.94611963, 8.1621595 ])"
9965,34497,"array([0.99539695, 8.15701805])"
9966,34505,"array([0.96256757, 8.18606963])"
9967,34609,"array([0.95665484, 8.14632284])"
9968,39075,"array([0.95099298, 8.13790736])"
9969,34676,"array([0.93515613, 8.14757515])"
9970,34567,"array([0.95363642, 8.13180326])"
9971,34619,"array([0.92641408, 8.14909951])"
9972,34684,"array([0.92878777, 8.14595469])"
9973,34654,"array([0.95691546, 8.17367699])"
9974,34679,"array([0.94482894, 8.17473867])"
9975,15466,"array([0.95269683, 8.16820366])"
9976,34663,"array([0.95427868, 8.1654469 ])"
9977,34820,"array([0.98447541, 8.15647487])"
9978,5612,"array([0.9539928 , 8.18238412])"
9979,8301,"array([0.96574262, 8.18458352])"
9980,34810,"array([0.96751164, 8.18233392])"
9981,34689,"array([0.94882709, 8.18052969])"
9982,34830,"array([0.94379045, 8.17837202])"
9983,34746,"array([0.94999833, 8.1777245 ])"
9984,16116,"array([0.98085134, 8.19428887])"
9985,34737,"array([0.96441361, 8.16940214])"
9986,34606,"array([0.97701911, 8.18834417])"
9987,34759,"array([0.97872169, 8.17362134])"
9988,28977,"array([0.99050468, 8.17307104])"
9989,34798,"array([0.94590684, 8.17232879])"
9990,34804,"array([0.93452092, 8.13937578])"
9991,34931,"array([0.95288393, 8.17490224])"
9992,28725,"array([0.96568591, 8.17626426])"
9993,31083,"array([0.97433899, 8.18769846])"
9994,31308,"array([1.0012463 , 8.19454596])"
9995,34642,"array([0.99473696, 8.19196638])"
9996,35269,"array([1.00661563, 8.20072603])"
9997,31284,"array([1.00810017, 8.20032872])"
9998,33794,"array([0.99226044, 8.19524519])"
9999,34927,"array([1.00720076, 8.19976134])"
10000,35654,"array([0.99498299, 8.19125434])"
10001,34387,"array([0.94913743, 8.15882688])"
10002,35445,"array([0.95769262, 8.15914089])"
10003,34682,"array([0.95816179, 8.14457042])"
10004,34690,"array([0.95755928, 8.14418248])"
10005,34691,"array([0.95858389, 8.14549931])"
10006,39165,"array([0.95850304, 8.14628341])"
10007,34123,"array([0.95787763, 8.1452196 ])"
10008,38964,"array([0.95298054, 8.14470423])"
10009,25008,"array([0.93879181, 8.154303  ])"
10010,34383,"array([0.97384517, 8.17124663])"
10011,34327,"array([0.93984825, 8.1282379 ])"
10012,41281,"array([0.98431762, 8.1548123 ])"
10013,34337,"array([0.97228855, 8.14668737])"
10014,34384,"array([0.94844422, 8.15647094])"
10015,6775,"array([0.97406405, 8.16733777])"
10016,30858,"array([0.98535054, 8.15718578])"
10017,29471,"array([0.9626222 , 8.17780897])"
10018,34464,"array([0.95678919, 8.17602929])"
10019,34513,"array([0.92495081, 8.15153776])"
10020,34580,"array([0.96021921, 8.14210186])"
10021,39772,"array([0.98714061, 8.15076129])"
10022,31305,"array([1.01548833, 8.13827275])"
10023,39934,"array([1.0203062 , 8.13381395])"
10024,34068,"array([1.00849474, 8.154523  ])"
10025,35737,"array([1.01567252, 8.15268066])"
10026,34377,"array([0.97637713, 8.13349621])"
10027,34502,"array([0.97309716, 8.17217531])"
10028,31251,"array([0.95382649, 8.17928014])"
10029,35681,"array([1.01454875, 8.19400032])"
10030,34825,"array([1.01431107, 8.17663676])"
10031,41032,"array([1.00749163, 8.19075059])"
10032,33823,"array([1.01080359, 8.18784998])"
10033,34744,"array([1.0182043 , 8.19345851])"
10034,34711,"array([0.98831695, 8.18374874])"
10035,35386,"array([1.01535114, 8.19072519])"
10036,35771,"array([1.00335921, 8.18233192])"
10037,34658,"array([0.99402302, 8.17926755])"
10038,35348,"array([0.98955076, 8.19445616])"
10039,34621,"array([1.00787942, 8.18227571])"
10040,34454,"array([1.02237465, 8.17663372])"
10041,39106,"array([1.01426377, 8.17146357])"
10042,34481,"array([0.99280857, 8.17868709])"
10043,35817,"array([1.01544894, 8.19582059])"
10044,39238,"array([1.01898524, 8.17543708])"
10045,31384,"array([0.99344816, 8.18453593])"
10046,31038,"array([0.98994007, 8.1824693 ])"
10047,34517,"array([0.99026784, 8.18440196])"
10048,34951,"array([0.99809979, 8.18060765])"
10049,34837,"array([1.0051418 , 8.18165535])"
10050,35388,"array([0.97991626, 8.18791124])"
10051,34781,"array([0.95907314, 8.17129834])"
10052,35050,"array([0.98609749, 8.14623686])"
10053,35483,"array([0.99139816, 8.15265368])"
10054,35513,"array([0.98436   , 8.14644145])"
10055,29164,"array([0.94758732, 8.17191491])"
10056,8245,"array([0.98027893, 8.17012031])"
10057,31125,"array([0.97706803, 8.17574363])"
10058,15552,"array([0.93516656, 8.14440031])"
10059,34857,"array([0.96493899, 8.14487673])"
10060,29505,"array([0.954755  , 8.17053712])"
10061,34887,"array([0.93526371, 8.13038111])"
10062,39560,"array([0.9700742, 8.182932 ])"
10063,35531,"array([0.94291418, 8.13636126])"
10064,8622,"array([0.94539632, 8.17827544])"
10065,31031,"array([0.96694335, 8.17982255])"
10066,35158,"array([0.96863865, 8.16264907])"
10067,34892,"array([0.94882294, 8.15389365])"
10068,35728,"array([0.9402008 , 8.14584266])"
10069,8382,"array([0.93804921, 8.1440622 ])"
10070,25381,"array([0.93580601, 8.14466586])"
10071,34920,"array([0.98665124, 8.1613374 ])"
10072,34486,"array([0.95464025, 8.17862985])"
10073,34965,"array([0.94849627, 8.16104549])"
10074,13263,"array([0.92867452, 8.17295805])"
10075,15921,"array([0.92769762, 8.1601052 ])"
10076,16012,"array([0.94437503, 8.15224114])"
10077,35595,"array([0.95871134, 8.1379429 ])"
10078,35188,"array([0.95870996, 8.13701203])"
10079,13230,"array([0.95330756, 8.1496034 ])"
10080,35033,"array([0.97798761, 8.16645496])"
10081,35028,"array([0.94956674, 8.17892795])"
10082,35032,"array([0.94577262, 8.14295751])"
10083,35147,"array([0.93617192, 8.13138867])"
10084,35107,"array([0.96316601, 8.18087814])"
10085,35063,"array([0.9762031 , 8.14789692])"
10086,15962,"array([0.9697336 , 8.17248724])"
10087,6876,"array([0.99459258, 8.15423294])"
10088,17379,"array([0.97615658, 8.19790379])"
10089,13167,"array([0.96619589, 8.18439669])"
10090,9890,"array([0.92102863, 8.18578586])"
10091,12420,"array([0.96677255, 8.15974123])"
10092,35181,"array([0.92348437, 8.14943718])"
10093,35178,"array([0.95130535, 8.15036497])"
10094,16272,"array([0.96868405, 8.16062778])"
10095,24750,"array([0.99472581, 8.18903403])"
10096,35193,"array([0.9683869 , 8.18304902])"
10097,28918,"array([0.98064449, 8.16886879])"
10098,35164,"array([0.95315842, 8.15158803])"
10099,34869,"array([0.9380678, 8.1405729])"
10100,34866,"array([0.94793055, 8.13672525])"
10101,35397,"array([0.93952119, 8.14151085])"
10102,35616,"array([0.95143482, 8.14887064])"
10103,31323,"array([0.9485889 , 8.14018957])"
10104,35645,"array([0.95386122, 8.15137959])"
10105,35828,"array([0.96064408, 8.15454831])"
10106,30968,"array([0.95239231, 8.14814364])"
10107,39676,"array([0.9463963, 8.156536 ])"
10108,39618,"array([0.95429736, 8.15263157])"
10109,28699,"array([0.96700998, 8.11760279])"
10110,30895,"array([0.96828066, 8.11785656])"
10111,35484,"array([0.96455108, 8.11804459])"
10112,5538,"array([0.96347029, 8.15657811])"
10113,34586,"array([0.9478403 , 8.18366146])"
10114,25190,"array([0.96448548, 8.15219655])"
10115,34620,"array([0.96608744, 8.11847532])"
10116,24645,"array([0.9655797 , 8.15190652])"
10117,35122,"array([1.00322583, 8.19490009])"
10118,21392,"array([0.94741936, 8.18063255])"
10119,1741,"array([0.95847622, 8.14953024])"
10120,39081,"array([1.00920983, 8.19009433])"
10121,38913,"array([1.01639887, 8.19283757])"
10122,39874,"array([1.01726621, 8.18605964])"
10123,20524,"array([1.01658988, 8.19478624])"
10124,13210,"array([1.00022568, 8.17583489])"
10125,41049,"array([1.01818201, 8.18992649])"
10126,39845,"array([1.01991515, 8.18995791])"
10127,34901,"array([0.9628222 , 8.14209328])"
10128,34881,"array([0.96404926, 8.13831717])"
10129,16724,"array([0.95163247, 8.1965355 ])"
10130,31582,"array([0.94914253, 8.13876286])"
10131,34954,"array([0.94725067, 8.12823175])"
10132,25233,"array([0.98009645, 8.17610312])"
10133,6844,"array([0.95679038, 8.15376978])"
10134,35191,"array([0.97523268, 8.13619957])"
10135,12346,"array([0.97121297, 8.12166182])"
10136,35274,"array([0.97422832, 8.11511282])"
10137,35333,"array([0.960989  , 8.12918129])"
10138,35238,"array([0.97493469, 8.17231989])"
10139,35069,"array([1.02236556, 8.17794465])"
10140,40974,"array([1.02921882, 8.17776628])"
10141,34910,"array([1.0119184 , 8.18604839])"
10142,34916,"array([1.00678139, 8.18549438])"
10143,34944,"array([0.99455651, 8.18037533])"
10144,34953,"array([1.01622112, 8.18389249])"
10145,35014,"array([1.00903562, 8.17363534])"
10146,35075,"array([1.01094264, 8.18942106])"
10147,35137,"array([1.0121085 , 8.18317353])"
10148,39337,"array([1.01623018, 8.18639039])"
10149,39107,"array([1.02411583, 8.17923842])"
10150,31244,"array([0.99694913, 8.18374596])"
10151,31483,"array([1.00563706, 8.18690802])"
10152,35040,"array([1.00949846, 8.18576139])"
10153,35031,"array([0.99660069, 8.18553698])"
10154,39338,"array([1.00607835, 8.18865557])"
10155,31218,"array([1.02408202, 8.17805192])"
10156,31554,"array([1.0064071 , 8.18472588])"
10157,31697,"array([1.00926329, 8.18477951])"
10158,34975,"array([1.01239796, 8.18526206])"
10159,31714,"array([1.00259655, 8.18743992])"
10160,41010,"array([1.0029157 , 8.17874672])"
10161,34615,"array([1.01936113, 8.19315001])"
10162,39147,"array([1.01717967, 8.19129667])"
10163,35196,"array([1.01742181, 8.19421098])"
10164,34955,"array([0.9921308 , 8.17761284])"
10165,34952,"array([1.00474497, 8.16931185])"
10166,34950,"array([1.00504934, 8.17997361])"
10167,35241,"array([0.99257459, 8.18613358])"
10168,34915,"array([0.99770928, 8.17790503])"
10169,35517,"array([0.99396501, 8.17996009])"
10170,39205,"array([1.01923761, 8.17932441])"
10171,35653,"array([1.0058554 , 8.18227985])"
10172,20716,"array([1.00798914, 8.18058354])"
10173,35478,"array([0.99046348, 8.18587238])"
10174,41111,"array([1.00709754, 8.18975352])"
10175,35453,"array([0.99944347, 8.17799427])"
10176,39652,"array([1.01548587, 8.19352948])"
10177,35421,"array([1.00945481, 8.18672723])"
10178,34358,"array([1.01699312, 8.19212685])"
10179,35277,"array([1.01422801, 8.17547593])"
10180,35638,"array([1.00207161, 8.17096215])"
10181,35221,"array([1.02053247, 8.17770968])"
10182,35267,"array([1.01892244, 8.19401979])"
10183,35584,"array([1.01505958, 8.1843548 ])"
10184,35664,"array([1.0186933 , 8.19247978])"
10185,39861,"array([1.01003676, 8.18431363])"
10186,39654,"array([1.0161126 , 8.19164299])"
10187,35711,"array([1.01128904, 8.18288527])"
10188,2876,"array([1.02022245, 8.17869083])"
10189,31354,"array([0.99545802, 8.18181125])"
10190,34723,"array([1.00803785, 8.17638042])"
10191,35798,"array([0.99301011, 8.18566295])"
10192,35820,"array([0.98909033, 8.1920064 ])"
10193,39110,"array([1.00555416, 8.17673456])"
10194,34847,"array([1.01636912, 8.19074636])"
10195,38995,"array([1.0157098 , 8.18965198])"
10196,34231,"array([0.99233425, 8.18522676])"
10197,39011,"array([0.99469818, 8.17897343])"
10198,35623,"array([1.01778724, 8.19260011])"
10199,33966,"array([0.99166739, 8.1840549 ])"
10200,35797,"array([1.00778249, 8.17786487])"
10201,39737,"array([0.99702422, 8.17405502])"
10202,16135,"array([0.92773554, 8.15018562])"
10203,6822,"array([0.92957329, 8.15479709])"
10204,29290,"array([0.94460919, 8.17812654])"
10205,35263,"array([0.9963544 , 8.16853311])"
10206,35368,"array([0.96762142, 8.18381066])"
10207,35298,"array([0.93921326, 8.12446541])"
10208,12348,"array([0.96043291, 8.18183879])"
10209,34034,"array([0.95443297, 8.148568  ])"
10210,35641,"array([0.94730399, 8.14949966])"
10211,35419,"array([0.97602227, 8.17686613])"
10212,29545,"array([0.97654771, 8.16442329])"
10213,34977,"array([0.95838042, 8.18304618])"
10214,30923,"array([0.9711806 , 8.13848238])"
10215,35788,"array([0.94641595, 8.16853467])"
10216,29442,"array([1.00301557, 8.14410744])"
10217,35679,"array([0.96127545, 8.19045766])"
10218,9142,"array([0.96235475, 8.19309177])"
10219,17594,"array([0.91704118, 8.17698191])"
10220,1213,"array([0.96062923, 8.17988979])"
10221,39525,"array([0.93525339, 8.15567091])"
10222,12743,"array([0.97638249, 8.13557913])"
10223,35540,"array([0.94162163, 8.16733528])"
10224,38944,"array([0.9755908 , 8.14574926])"
10225,35632,"array([0.97454732, 8.17696407])"
10226,34710,"array([0.94208243, 8.16780982])"
10227,35760,"array([0.97387387, 8.14585848])"
10228,38918,"array([0.98744447, 8.15829193])"
10229,13000,"array([0.96958413, 8.12242911])"
10230,24834,"array([0.98622648, 8.1562283 ])"
10231,6772,"array([0.96260589, 8.1794057 ])"
10232,39054,"array([0.93561116, 8.14386281])"
10233,12846,"array([0.9316893 , 8.12900797])"
10234,38985,"array([0.92795225, 8.12229811])"
10235,39407,"array([0.93934771, 8.15524855])"
10236,35376,"array([0.94597084, 8.15725321])"
10237,35637,"array([0.97319521, 8.16753672])"
10238,35589,"array([0.98128106, 8.16085393])"
10239,39364,"array([1.01821765, 8.20259085])"
10240,35793,"array([1.01884361, 8.20147383])"
10241,35779,"array([1.01747446, 8.20146688])"
10242,21479,"array([0.9332878 , 8.14463759])"
10243,16238,"array([0.94135753, 8.16970912])"
10244,35650,"array([0.93616275, 8.15956454])"
10245,8896,"array([0.95226637, 8.17752504])"
10246,12336,"array([0.99409566, 8.18967651])"
10247,12814,"array([1.00491097, 8.19204878])"
10248,25374,"array([0.99641711, 8.19639746])"
10249,25076,"array([0.99692557, 8.19303157])"
10250,2586,"array([0.94748711, 8.16173986])"
10251,34669,"array([0.99317653, 8.19581675])"
10252,34524,"array([0.99395845, 8.19551603])"
10253,13306,"array([0.99142969, 8.19543554])"
10254,33804,"array([0.99338002, 8.19704533])"
10255,39533,"array([0.99559675, 8.19366868])"
10256,39396,"array([0.99410284, 8.19348183])"
10257,39910,"array([0.99520908, 8.19447086])"
10258,34770,"array([0.99474362, 8.19587618])"
10259,35456,"array([0.94350136, 8.17564036])"
10260,35228,"array([0.95224147, 8.17999297])"
10261,41201,"array([0.96624762, 8.13790235])"
10262,35154,"array([0.93533304, 8.14014267])"
10263,8229,"array([0.99491266, 8.1613876 ])"
10264,30836,"array([1.00352259, 8.15989105])"
10265,29303,"array([0.94049792, 8.15225668])"
10266,31692,"array([0.93862514, 8.15489163])"
10267,35272,"array([0.95951951, 8.18801696])"
10268,35332,"array([0.94851002, 8.16802323])"
10269,24599,"array([0.95236168, 8.13632589])"
10270,5512,"array([0.95050037, 8.13102859])"
10271,35389,"array([0.92952194, 8.14073825])"
10272,35443,"array([0.9216272, 8.1502335])"
10273,35399,"array([0.950714 , 8.1828324])"
10274,35405,"array([0.94032532, 8.17059127])"
10275,35571,"array([0.94760278, 8.14367096])"
10276,35591,"array([0.94921703, 8.18187383])"
10277,35501,"array([0.95317512, 8.16808826])"
10278,35691,"array([0.95862992, 8.16213066])"
10279,35568,"array([0.92177917, 8.15120727])"
10280,29529,"array([0.95518281, 8.1712688 ])"
10281,15886,"array([0.95105762, 8.14805625])"
10282,35592,"array([0.9741147 , 8.17540828])"
10283,35746,"array([0.95797056, 8.17660801])"
10284,35644,"array([0.97102286, 8.17518569])"
10285,35656,"array([0.95089166, 8.16160996])"
10286,35672,"array([0.98056397, 8.17095998])"
10287,35670,"array([0.94595552, 8.17347581])"
10288,12576,"array([0.94999254, 8.17387138])"
10289,35834,"array([0.96767082, 8.18852528])"
10290,35768,"array([0.95389135, 8.1412479 ])"
10291,39451,"array([0.94659215, 8.178032  ])"
10292,39537,"array([0.94878825, 8.16720755])"
10293,38936,"array([0.95974114, 8.1704905 ])"
10294,38970,"array([0.96565171, 8.19320243])"
10295,34817,"array([0.96621277, 8.16689172])"
10296,20877,"array([0.9796333 , 8.18642886])"
10297,38981,"array([0.98782926, 8.18600267])"
10298,41244,"array([0.98910491, 8.18872399])"
10299,38951,"array([0.95144678, 8.14948996])"
10300,38927,"array([0.96717203, 8.16079478])"
10301,39045,"array([0.94306239, 8.14165068])"
10302,8464,"array([0.9574122 , 8.15824735])"
10303,17826,"array([0.91711948, 8.1609636 ])"
10304,23987,"array([0.95085502, 8.19724303])"
10305,38988,"array([0.94968378, 8.16259886])"
10306,39015,"array([0.92081355, 8.15088534])"
10307,29433,"array([0.98141689, 8.17330298])"
10308,39311,"array([0.98804178, 8.16657354])"
10309,39032,"array([0.93736029, 8.13072827])"
10310,39036,"array([0.96120255, 8.16233636])"
10311,39051,"array([0.96011415, 8.18308657])"
10312,39029,"array([0.95013413, 8.15493158])"
10313,13212,"array([0.96021909, 8.15555241])"
10314,39111,"array([0.958239  , 8.18550973])"
10315,39140,"array([0.96848506, 8.18560406])"
10316,39271,"array([0.96957332, 8.17383675])"
10317,15742,"array([0.98385898, 8.15184414])"
10318,39234,"array([0.9484456 , 8.16917411])"
10319,39292,"array([0.95511371, 8.17559872])"
10320,39241,"array([0.97406649, 8.17216586])"
10321,39257,"array([0.94691771, 8.17002954])"
10322,39237,"array([0.99716291, 8.17182157])"
10323,39295,"array([0.95115814, 8.1856651 ])"
10324,39739,"array([0.98323974, 8.16950121])"
10325,39316,"array([0.97555964, 8.17656354])"
10326,38942,"array([0.96939838, 8.14614848])"
10327,34985,"array([0.97606838, 8.13473105])"
10328,31172,"array([0.94226504, 8.17074339])"
10329,39134,"array([0.93357799, 8.13771032])"
10330,39662,"array([0.95639218, 8.17107157])"
10331,35292,"array([0.97034404, 8.18240428])"
10332,35161,"array([1.02431527, 8.18035294])"
10333,39489,"array([0.9805379 , 8.13235005])"
10334,39493,"array([0.94345933, 8.14237849])"
10335,30793,"array([0.97254815, 8.14194419])"
10336,39896,"array([1.00599278, 8.17587164])"
10337,35200,"array([0.94775836, 8.13943572])"
10338,35184,"array([0.95109219, 8.17648213])"
10339,35202,"array([0.9602534, 8.1735655])"
10340,12772,"array([0.94004909, 8.14388809])"
10341,35311,"array([0.95986451, 8.15973521])"
10342,35364,"array([0.96205181, 8.17238869])"
10343,35370,"array([0.97993014, 8.14433384])"
10344,21335,"array([0.94642826, 8.13835317])"
10345,35401,"array([0.94480584, 8.12801317])"
10346,35545,"array([0.96100392, 8.18850113])"
10347,39881,"array([0.98623767, 8.18795388])"
10348,39207,"array([0.96566296, 8.11711644])"
10349,12324,"array([0.98458948, 8.13981836])"
10350,28679,"array([0.96619854, 8.15209047])"
10351,25108,"array([0.9484551 , 8.18448382])"
10352,39755,"array([0.95267229, 8.18600592])"
10353,35765,"array([0.9929802 , 8.15866528])"
10354,39505,"array([0.99626519, 8.19226135])"
10355,31423,"array([0.96990887, 8.13687611])"
10356,34010,"array([0.95721239, 8.18116245])"
10357,15635,"array([0.95039344, 8.17974388])"
10358,39390,"array([0.94662901, 8.13012077])"
10359,35554,"array([0.97395411, 8.14695296])"
10360,35558,"array([0.94069383, 8.1530833 ])"
